identifier,Category,Temperature L1,Product,Size,Temperature L2,Sugar,Milk,calories,caffeine,protein,sodium
,Other teas,Ice,Caramel Tea Frappe,Small,Regular,Slight,Oat Milk,,,,
,Other teas,Ice,Caramel Tea Frappe,Small,Regular,No,Standard,,,,
,Other teas,Ice,Caramel Tea Frappe,Small,Regular,No,Oat Milk,,,,
,Other teas,Ice,Caramel Tea Frappe,Small,Less,Extra,Standard,,,,
,Other teas,Ice,Caramel Tea Frappe,Small,Less,Extra,Oat Milk,,,,
,Other teas,Ice,Caramel Tea Frappe,Small,Less,Regular,Standard,,,,
,Other teas,Ice,Caramel Tea Frappe,Small,Less,Regular,Oat Milk,,,,
,Other teas,Ice,Caramel Tea Frappe,Small,Less,Less,Standard,,,,
,Other teas,Ice,Caramel Tea Frappe,Small,Less,Less,Oat Milk,,,,
,Other teas,Ice,Caramel Tea Frappe,Small,Less,Half,Standard,,,,
,Other teas,Ice,Caramel Tea Frappe,Small,Less,Half,Oat Milk,,,,
,Other teas,Ice,Caramel Tea Frappe,Small,Less,Slight,Standard,,,,
,Other teas,Ice,Caramel Tea Frappe,Small,Less,Slight,Oat Milk,,,,
,Other teas,Ice,Caramel Tea Frappe,Small,Less,No,Standard,,,,
,Other teas,Ice,Caramel Tea Frappe,Small,Less,No,Oat Milk,,,,
,Other teas,Ice,Caramel Tea Frappe,Small,No,Extra,Standard,,,,
,Other teas,Ice,Caramel Tea Frappe,Small,No,Extra,Oat Milk,,,,
,Other teas,Ice,Caramel Tea Frappe,Small,No,Regular,Standard,,,,
,Other teas,Ice,Caramel Tea Frappe,Small,No,Regular,Oat Milk,,,,
,Other teas,Ice,Caramel Tea Frappe,Small,No,Less,Standard,,,,
,Other teas,Ice,Caramel Tea Frappe,Small,No,Less,Oat Milk,,,,
,Other teas,Ice,Caramel Tea Frappe,Small,No,Half,Standard,,,,
,Other teas,Ice,Caramel Tea Frappe,Small,No,Half,Oat Milk,,,,
,Other teas,Ice,Caramel Tea Frappe,Small,No,Slight,Standard,,,,
,Other teas,Ice,Caramel Tea Frappe,Small,No,Slight,Oat Milk,,,,
,Other teas,Ice,Caramel Tea Frappe,Small,No,No,Standard,,,,
,Other teas,Ice,Caramel Tea Frappe,Small,No,No,Oat Milk,,,,
,Other teas,Hot,Caramel Tea Frappe,Regular,Hot,Extra,Standard,,,,
,Other teas,Hot,Caramel Tea Frappe,Regular,Hot,Extra,Oat Milk,,,,
,Other teas,Hot,Caramel Tea Frappe,Regular,Hot,Regular,Standard,,,,
,Other teas,Hot,Caramel Tea Frappe,Regular,Hot,Regular,Oat Milk,,,,
,Other teas,Hot,Caramel Tea Frappe,Regular,Hot,Less,Standard,,,,
,Other teas,Hot,Caramel Tea Frappe,Regular,Hot,Less,Oat Milk,,,,
,Other teas,Hot,Caramel Tea Frappe,Regular,Hot,Half,Standard,,,,
,Other teas,Hot,Caramel Tea Frappe,Regular,Hot,Half,Oat Milk,,,,
,Other teas,Hot,Caramel Tea Frappe,Regular,Hot,Slight,Standard,,,,
,Other teas,Hot,Caramel Tea Frappe,Regular,Hot,Slight,Oat Milk,,,,
,Other teas,Hot,Caramel Tea Frappe,Regular,Hot,No,Standard,,,,
,Other teas,Hot,Caramel Tea Frappe,Regular,Hot,No,Oat Milk,,,,
16 oz Caramel Tea Frappe (extracted Roasted Oolong),Other teas,Ice,Caramel Tea Frappe,Regular,Regular,Extra,Standard,390.0,91.0,1.0,95.0
16 oz Caramel Tea Frappe (extracted Roasted Oolong),Other teas,Ice,Caramel Tea Frappe,Regular,Regular,Extra,Oat Milk,390.0,91.0,1.0,95.0
16 oz Caramel Tea Frappe (extracted Roasted Oolong),Other teas,Ice,Caramel Tea Frappe,Regular,Regular,Regular,Standard,390.0,91.0,1.0,95.0
16 oz Caramel Tea Frappe (extracted Roasted Oolong),Other teas,Ice,Caramel Tea Frappe,Regular,Regular,Regular,Oat Milk,390.0,91.0,1.0,95.0
16 oz Caramel Tea Frappe (extracted Roasted Oolong),Other teas,Ice,Caramel Tea Frappe,Regular,Regular,Less,Standard,390.0,91.0,1.0,95.0
16 oz Caramel Tea Frappe (extracted Roasted Oolong),Other teas,Ice,Caramel Tea Frappe,Regular,Regular,Less,Oat Milk,390.0,91.0,1.0,95.0
16 oz Caramel Tea Frappe (extracted Roasted Oolong),Other teas,Ice,Caramel Tea Frappe,Regular,Regular,Half,Standard,390.0,91.0,1.0,95.0
16 oz Caramel Tea Frappe (extracted Roasted Oolong),Other teas,Ice,Caramel Tea Frappe,Regular,Regular,Half,Oat Milk,390.0,91.0,1.0,95.0
16 oz Caramel Tea Frappe (extracted Roasted Oolong),Other teas,Ice,Caramel Tea Frappe,Regular,Regular,Slight,Standard,390.0,91.0,1.0,95.0
16 oz Caramel Tea Frappe (extracted Roasted Oolong),Other teas,Ice,Caramel Tea Frappe,Regular,Regular,Slight,Oat Milk,390.0,91.0,1.0,95.0
16 oz Caramel Tea Frappe (extracted Roasted Oolong),Other teas,Ice,Caramel Tea Frappe,Regular,Regular,No,Standard,390.0,91.0,1.0,95.0
16 oz Caramel Tea Frappe (extracted Roasted Oolong),Other teas,Ice,Caramel Tea Frappe,Regular,Regular,No,Oat Milk,390.0,91.0,1.0,95.0
16 oz Caramel Tea Frappe (extracted Roasted Oolong),Other teas,Ice,Caramel Tea Frappe,Regular,Less,Extra,Standard,390.0,91.0,1.0,95.0
16 oz Caramel Tea Frappe (extracted Roasted Oolong),Other teas,Ice,Caramel Tea Frappe,Regular,Less,Extra,Oat Milk,390.0,91.0,1.0,95.0
16 oz Caramel Tea Frappe (extracted Roasted Oolong),Other teas,Ice,Caramel Tea Frappe,Regular,Less,Regular,Standard,390.0,91.0,1.0,95.0
16 oz Caramel Tea Frappe (extracted Roasted Oolong),Other teas,Ice,Caramel Tea Frappe,Regular,Less,Regular,Oat Milk,390.0,91.0,1.0,95.0
16 oz Caramel Tea Frappe (extracted Roasted Oolong),Other teas,Ice,Caramel Tea Frappe,Regular,Less,Less,Standard,390.0,91.0,1.0,95.0
16 oz Caramel Tea Frappe (extracted Roasted Oolong),Other teas,Ice,Caramel Tea Frappe,Regular,Less,Less,Oat Milk,390.0,91.0,1.0,95.0
16 oz Caramel Tea Frappe (extracted Roasted Oolong),Other teas,Ice,Caramel Tea Frappe,Regular,Less,Half,Standard,390.0,91.0,1.0,95.0
16 oz Caramel Tea Frappe (extracted Roasted Oolong),Other teas,Ice,Caramel Tea Frappe,Regular,Less,Half,Oat Milk,390.0,91.0,1.0,95.0
16 oz Caramel Tea Frappe (extracted Roasted Oolong),Other teas,Ice,Caramel Tea Frappe,Regular,Less,Slight,Standard,390.0,91.0,1.0,95.0
16 oz Caramel Tea Frappe (extracted Roasted Oolong),Other teas,Ice,Caramel Tea Frappe,Regular,Less,Slight,Oat Milk,390.0,91.0,1.0,95.0
16 oz Caramel Tea Frappe (extracted Roasted Oolong),Other teas,Ice,Caramel Tea Frappe,Regular,Less,No,Standard,390.0,91.0,1.0,95.0
16 oz Caramel Tea Frappe (extracted Roasted Oolong),Other teas,Ice,Caramel Tea Frappe,Regular,Less,No,Oat Milk,390.0,91.0,1.0,95.0
16 oz Caramel Tea Frappe (extracted Roasted Oolong),Other teas,Ice,Caramel Tea Frappe,Regular,No,Extra,Standard,390.0,91.0,1.0,95.0
16 oz Caramel Tea Frappe (extracted Roasted Oolong),Other teas,Ice,Caramel Tea Frappe,Regular,No,Extra,Oat Milk,390.0,91.0,1.0,95.0
16 oz Caramel Tea Frappe (extracted Roasted Oolong),Other teas,Ice,Caramel Tea Frappe,Regular,No,Regular,Standard,390.0,91.0,1.0,95.0
16 oz Caramel Tea Frappe (extracted Roasted Oolong),Other teas,Ice,Caramel Tea Frappe,Regular,No,Regular,Oat Milk,390.0,91.0,1.0,95.0
16 oz Caramel Tea Frappe (extracted Roasted Oolong),Other teas,Ice,Caramel Tea Frappe,Regular,No,Less,Standard,390.0,91.0,1.0,95.0
16 oz Caramel Tea Frappe (extracted Roasted Oolong),Other teas,Ice,Caramel Tea Frappe,Regular,No,Less,Oat Milk,390.0,91.0,1.0,95.0
16 oz Caramel Tea Frappe (extracted Roasted Oolong),Other teas,Ice,Caramel Tea Frappe,Regular,No,Half,Standard,390.0,91.0,1.0,95.0
16 oz Caramel Tea Frappe (extracted Roasted Oolong),Other teas,Ice,Caramel Tea Frappe,Regular,No,Half,Oat Milk,390.0,91.0,1.0,95.0
16 oz Caramel Tea Frappe (extracted Roasted Oolong),Other teas,Ice,Caramel Tea Frappe,Regular,No,Slight,Standard,390.0,91.0,1.0,95.0
16 oz Caramel Tea Frappe (extracted Roasted Oolong),Other teas,Ice,Caramel Tea Frappe,Regular,No,Slight,Oat Milk,390.0,91.0,1.0,95.0
16 oz Caramel Tea Frappe (extracted Roasted Oolong),Other teas,Ice,Caramel Tea Frappe,Regular,No,No,Standard,390.0,91.0,1.0,95.0
16 oz Caramel Tea Frappe (extracted Roasted Oolong),Other teas,Ice,Caramel Tea Frappe,Regular,No,No,Oat Milk,390.0,91.0,1.0,95.0
,Other teas,Hot,Caramel Tea Frappe,Large,Hot,Extra,Standard,,,,
,Other teas,Hot,Caramel Tea Frappe,Large,Hot,Extra,Oat Milk,,,,
,Other teas,Hot,Caramel Tea Frappe,Large,Hot,Regular,Standard,,,,
,Other teas,Hot,Caramel Tea Frappe,Large,Hot,Regular,Oat Milk,,,,
,Other teas,Hot,Caramel Tea Frappe,Large,Hot,Less,Standard,,,,
,Other teas,Hot,Caramel Tea Frappe,Large,Hot,Less,Oat Milk,,,,
,Other teas,Hot,Caramel Tea Frappe,Large,Hot,Half,Standard,,,,
,Other teas,Hot,Caramel Tea Frappe,Large,Hot,Half,Oat Milk,,,,
,Other teas,Hot,Caramel Tea Frappe,Large,Hot,Slight,Standard,,,,
,Other teas,Hot,Caramel Tea Frappe,Large,Hot,Slight,Oat Milk,,,,
,Other teas,Hot,Caramel Tea Frappe,Large,Hot,No,Standard,,,,
,Other teas,Hot,Caramel Tea Frappe,Large,Hot,No,Oat Milk,,,,
22 oz Caramel Tea Frappe (extracted Roasted Oolong),Other teas,Ice,Caramel Tea Frappe,Large,Regular,Extra,Standard,500.0,125.0,1.0,120.0
22 oz Caramel Tea Frappe (extracted Roasted Oolong),Other teas,Ice,Caramel Tea Frappe,Large,Regular,Extra,Oat Milk,500.0,125.0,1.0,120.0
22 oz Caramel Tea Frappe (extracted Roasted Oolong),Other teas,Ice,Caramel Tea Frappe,Large,Regular,Regular,Standard,500.0,125.0,1.0,120.0
22 oz Caramel Tea Frappe (extracted Roasted Oolong),Other teas,Ice,Caramel Tea Frappe,Large,Regular,Regular,Oat Milk,500.0,125.0,1.0,120.0
22 oz Caramel Tea Frappe (extracted Roasted Oolong),Other teas,Ice,Caramel Tea Frappe,Large,Regular,Less,Standard,500.0,125.0,1.0,120.0
22 oz Caramel Tea Frappe (extracted Roasted Oolong),Other teas,Ice,Caramel Tea Frappe,Large,Regular,Less,Oat Milk,500.0,125.0,1.0,120.0
22 oz Caramel Tea Frappe (extracted Roasted Oolong),Other teas,Ice,Caramel Tea Frappe,Large,Regular,Half,Standard,500.0,125.0,1.0,120.0
22 oz Caramel Tea Frappe (extracted Roasted Oolong),Other teas,Ice,Caramel Tea Frappe,Large,Regular,Half,Oat Milk,500.0,125.0,1.0,120.0
22 oz Caramel Tea Frappe (extracted Roasted Oolong),Other teas,Ice,Caramel Tea Frappe,Large,Regular,Slight,Standard,500.0,125.0,1.0,120.0
22 oz Caramel Tea Frappe (extracted Roasted Oolong),Other teas,Ice,Caramel Tea Frappe,Large,Regular,Slight,Oat Milk,500.0,125.0,1.0,120.0
22 oz Caramel Tea Frappe (extracted Roasted Oolong),Other teas,Ice,Caramel Tea Frappe,Large,Regular,No,Standard,500.0,125.0,1.0,120.0
22 oz Caramel Tea Frappe (extracted Roasted Oolong),Other teas,Ice,Caramel Tea Frappe,Large,Regular,No,Oat Milk,500.0,125.0,1.0,120.0
22 oz Caramel Tea Frappe (extracted Roasted Oolong),Other teas,Ice,Caramel Tea Frappe,Large,Less,Extra,Standard,500.0,125.0,1.0,120.0
22 oz Caramel Tea Frappe (extracted Roasted Oolong),Other teas,Ice,Caramel Tea Frappe,Large,Less,Extra,Oat Milk,500.0,125.0,1.0,120.0
22 oz Caramel Tea Frappe (extracted Roasted Oolong),Other teas,Ice,Caramel Tea Frappe,Large,Less,Regular,Standard,500.0,125.0,1.0,120.0
22 oz Caramel Tea Frappe (extracted Roasted Oolong),Other teas,Ice,Caramel Tea Frappe,Large,Less,Regular,Oat Milk,500.0,125.0,1.0,120.0
22 oz Caramel Tea Frappe (extracted Roasted Oolong),Other teas,Ice,Caramel Tea Frappe,Large,Less,Less,Standard,500.0,125.0,1.0,120.0
22 oz Caramel Tea Frappe (extracted Roasted Oolong),Other teas,Ice,Caramel Tea Frappe,Large,Less,Less,Oat Milk,500.0,125.0,1.0,120.0
22 oz Caramel Tea Frappe (extracted Roasted Oolong),Other teas,Ice,Caramel Tea Frappe,Large,Less,Half,Standard,500.0,125.0,1.0,120.0
22 oz Caramel Tea Frappe (extracted Roasted Oolong),Other teas,Ice,Caramel Tea Frappe,Large,Less,Half,Oat Milk,500.0,125.0,1.0,120.0
22 oz Caramel Tea Frappe (extracted Roasted Oolong),Other teas,Ice,Caramel Tea Frappe,Large,Less,Slight,Standard,500.0,125.0,1.0,120.0
22 oz Caramel Tea Frappe (extracted Roasted Oolong),Other teas,Ice,Caramel Tea Frappe,Large,Less,Slight,Oat Milk,500.0,125.0,1.0,120.0
22 oz Caramel Tea Frappe (extracted Roasted Oolong),Other teas,Ice,Caramel Tea Frappe,Large,Less,No,Standard,500.0,125.0,1.0,120.0
22 oz Caramel Tea Frappe (extracted Roasted Oolong),Other teas,Ice,Caramel Tea Frappe,Large,Less,No,Oat Milk,500.0,125.0,1.0,120.0
22 oz Caramel Tea Frappe (extracted Roasted Oolong),Other teas,Ice,Caramel Tea Frappe,Large,No,Extra,Standard,500.0,125.0,1.0,120.0
22 oz Caramel Tea Frappe (extracted Roasted Oolong),Other teas,Ice,Caramel Tea Frappe,Large,No,Extra,Oat Milk,500.0,125.0,1.0,120.0
22 oz Caramel Tea Frappe (extracted Roasted Oolong),Other teas,Ice,Caramel Tea Frappe,Large,No,Regular,Standard,500.0,125.0,1.0,120.0
22 oz Caramel Tea Frappe (extracted Roasted Oolong),Other teas,Ice,Caramel Tea Frappe,Large,No,Regular,Oat Milk,500.0,125.0,1.0,120.0
22 oz Caramel Tea Frappe (extracted Roasted Oolong),Other teas,Ice,Caramel Tea Frappe,Large,No,Less,Standard,500.0,125.0,1.0,120.0
22 oz Caramel Tea Frappe (extracted Roasted Oolong),Other teas,Ice,Caramel Tea Frappe,Large,No,Less,Oat Milk,500.0,125.0,1.0,120.0
22 oz Caramel Tea Frappe (extracted Roasted Oolong),Other teas,Ice,Caramel Tea Frappe,Large,No,Half,Standard,500.0,125.0,1.0,120.0
22 oz Caramel Tea Frappe (extracted Roasted Oolong),Other teas,Ice,Caramel Tea Frappe,Large,No,Half,Oat Milk,500.0,125.0,1.0,120.0
22 oz Caramel Tea Frappe (extracted Roasted Oolong),Other teas,Ice,Caramel Tea Frappe,Large,No,Slight,Standard,500.0,125.0,1.0,120.0
22 oz Caramel Tea Frappe (extracted Roasted Oolong),Other teas,Ice,Caramel Tea Frappe,Large,No,Slight,Oat Milk,500.0,125.0,1.0,120.0
22 oz Caramel Tea Frappe (extracted Roasted Oolong),Other teas,Ice,Caramel Tea Frappe,Large,No,No,Standard,500.0,125.0,1.0,120.0
22 oz Caramel Tea Frappe (extracted Roasted Oolong),Other teas,Ice,Caramel Tea Frappe,Large,No,No,Oat Milk,500.0,125.0,1.0,120.0
,Other teas,Hot,Roasted Oolong Lemon Tea,Small,Hot,Extra,Standard,,,,
,Other teas,Hot,Roasted Oolong Lemon Tea,Small,Hot,Extra,Oat Milk,,,,
,Other teas,Hot,Roasted Oolong Lemon Tea,Small,Hot,Regular,Standard,,,,
,Other teas,Hot,Roasted Oolong Lemon Tea,Small,Hot,Regular,Oat Milk,,,,
,Other teas,Hot,Roasted Oolong Lemon Tea,Small,Hot,Less,Standard,,,,
,Other teas,Hot,Roasted Oolong Lemon Tea,Small,Hot,Less,Oat Milk,,,,
,Other teas,Hot,Roasted Oolong Lemon Tea,Small,Hot,Half,Standard,,,,
,Other teas,Hot,Roasted Oolong Lemon Tea,Small,Hot,Half,Oat Milk,,,,
,Other teas,Hot,Roasted Oolong Lemon Tea,Small,Hot,Slight,Standard,,,,
,Other teas,Hot,Roasted Oolong Lemon Tea,Small,Hot,Slight,Oat Milk,,,,
,Other teas,Hot,Roasted Oolong Lemon Tea,Small,Hot,No,Standard,,,,
,Other teas,Hot,Roasted Oolong Lemon Tea,Small,Hot,No,Oat Milk,,,,
,Other teas,Ice,Roasted Oolong Lemon Tea,Small,Regular,Extra,Standard,,,,
,Other teas,Ice,Roasted Oolong Lemon Tea,Small,Regular,Extra,Oat Milk,,,,
,Other teas,Ice,Roasted Oolong Lemon Tea,Small,Regular,Regular,Standard,,,,
,Other teas,Ice,Roasted Oolong Lemon Tea,Small,Regular,Regular,Oat Milk,,,,
,Other teas,Ice,Roasted Oolong Lemon Tea,Small,Regular,Less,Standard,,,,
,Other teas,Ice,Roasted Oolong Lemon Tea,Small,Regular,Less,Oat Milk,,,,
,Other teas,Ice,Roasted Oolong Lemon Tea,Small,Regular,Half,Standard,,,,
,Other teas,Ice,Roasted Oolong Lemon Tea,Small,Regular,Half,Oat Milk,,,,
,Other teas,Ice,Roasted Oolong Lemon Tea,Small,Regular,Slight,Standard,,,,
,Other teas,Ice,Roasted Oolong Lemon Tea,Small,Regular,Slight,Oat Milk,,,,
,Other teas,Ice,Roasted Oolong Lemon Tea,Small,Regular,No,Standard,,,,
,Other teas,Ice,Roasted Oolong Lemon Tea,Small,Regular,No,Oat Milk,,,,
,Other teas,Ice,Roasted Oolong Lemon Tea,Small,Less,Extra,Standard,,,,
,Other teas,Ice,Roasted Oolong Lemon Tea,Small,Less,Extra,Oat Milk,,,,
,Other teas,Ice,Roasted Oolong Lemon Tea,Small,Less,Regular,Standard,,,,
,Other teas,Ice,Roasted Oolong Lemon Tea,Small,Less,Regular,Oat Milk,,,,
,Other teas,Ice,Roasted Oolong Lemon Tea,Small,Less,Less,Standard,,,,
,Other teas,Ice,Roasted Oolong Lemon Tea,Small,Less,Less,Oat Milk,,,,
,Other teas,Ice,Roasted Oolong Lemon Tea,Small,Less,Half,Standard,,,,
,Other teas,Ice,Roasted Oolong Lemon Tea,Small,Less,Half,Oat Milk,,,,
,Other teas,Ice,Roasted Oolong Lemon Tea,Small,Less,Slight,Standard,,,,
,Other teas,Ice,Roasted Oolong Lemon Tea,Small,Less,Slight,Oat Milk,,,,
,Other teas,Ice,Roasted Oolong Lemon Tea,Small,Less,No,Standard,,,,
,Other teas,Ice,Roasted Oolong Lemon Tea,Small,Less,No,Oat Milk,,,,
,Other teas,Ice,Roasted Oolong Lemon Tea,Small,No,Extra,Standard,,,,
,Other teas,Ice,Roasted Oolong Lemon Tea,Small,No,Extra,Oat Milk,,,,
,Other teas,Ice,Roasted Oolong Lemon Tea,Small,No,Regular,Standard,,,,
,Other teas,Ice,Roasted Oolong Lemon Tea,Small,No,Regular,Oat Milk,,,,
,Other teas,Ice,Roasted Oolong Lemon Tea,Small,No,Less,Standard,,,,
,Other teas,Ice,Roasted Oolong Lemon Tea,Small,No,Less,Oat Milk,,,,
,Other teas,Ice,Roasted Oolong Lemon Tea,Small,No,Half,Standard,,,,
,Other teas,Ice,Roasted Oolong Lemon Tea,Small,No,Half,Oat Milk,,,,
,Other teas,Ice,Roasted Oolong Lemon Tea,Small,No,Slight,Standard,,,,
,Other teas,Ice,Roasted Oolong Lemon Tea,Small,No,Slight,Oat Milk,,,,
,Other teas,Ice,Roasted Oolong Lemon Tea,Small,No,No,Standard,,,,
,Other teas,Ice,Roasted Oolong Lemon Tea,Small,No,No,Oat Milk,,,,
,Other teas,Hot,Roasted Oolong Lemon Tea,Regular,Hot,Extra,Standard,,,,
,Other teas,Hot,Roasted Oolong Lemon Tea,Regular,Hot,Extra,Oat Milk,,,,
,Other teas,Hot,Roasted Oolong Lemon Tea,Regular,Hot,Regular,Standard,,,,
,Other teas,Hot,Roasted Oolong Lemon Tea,Regular,Hot,Regular,Oat Milk,,,,
,Other teas,Hot,Roasted Oolong Lemon Tea,Regular,Hot,Less,Standard,,,,
,Other teas,Hot,Roasted Oolong Lemon Tea,Regular,Hot,Less,Oat Milk,,,,
,Other teas,Hot,Roasted Oolong Lemon Tea,Regular,Hot,Half,Standard,,,,
,Other teas,Hot,Roasted Oolong Lemon Tea,Regular,Hot,Half,Oat Milk,,,,
,Other teas,Hot,Roasted Oolong Lemon Tea,Regular,Hot,Slight,Standard,,,,
,Other teas,Hot,Roasted Oolong Lemon Tea,Regular,Hot,Slight,Oat Milk,,,,
,Other teas,Hot,Roasted Oolong Lemon Tea,Regular,Hot,No,Standard,,,,
,Other teas,Hot,Roasted Oolong Lemon Tea,Regular,Hot,No,Oat Milk,,,,
,Other teas,Ice,Roasted Oolong Lemon Tea,Regular,Regular,Extra,Standard,,,,
,Other teas,Ice,Roasted Oolong Lemon Tea,Regular,Regular,Extra,Oat Milk,,,,
,Other teas,Ice,Roasted Oolong Lemon Tea,Regular,Regular,Regular,Standard,,,,
,Other teas,Ice,Roasted Oolong Lemon Tea,Regular,Regular,Regular,Oat Milk,,,,
,Other teas,Ice,Roasted Oolong Lemon Tea,Regular,Regular,Less,Standard,,,,
,Other teas,Ice,Roasted Oolong Lemon Tea,Regular,Regular,Less,Oat Milk,,,,
,Other teas,Ice,Roasted Oolong Lemon Tea,Regular,Regular,Half,Standard,,,,
,Other teas,Ice,Roasted Oolong Lemon Tea,Regular,Regular,Half,Oat Milk,,,,
,Other teas,Ice,Roasted Oolong Lemon Tea,Regular,Regular,Slight,Standard,,,,
,Other teas,Ice,Roasted Oolong Lemon Tea,Regular,Regular,Slight,Oat Milk,,,,
,Other teas,Ice,Roasted Oolong Lemon Tea,Regular,Regular,No,Standard,,,,
,Other teas,Ice,Roasted Oolong Lemon Tea,Regular,Regular,No,Oat Milk,,,,
,Other teas,Ice,Roasted Oolong Lemon Tea,Regular,Less,Extra,Standard,,,,
,Other teas,Ice,Roasted Oolong Lemon Tea,Regular,Less,Extra,Oat Milk,,,,
,Other teas,Ice,Roasted Oolong Lemon Tea,Regular,Less,Regular,Standard,,,,
,Other teas,Ice,Roasted Oolong Lemon Tea,Regular,Less,Regular,Oat Milk,,,,
,Other teas,Ice,Roasted Oolong Lemon Tea,Regular,Less,Less,Standard,,,,
,Other teas,Ice,Roasted Oolong Lemon Tea,Regular,Less,Less,Oat Milk,,,,
,Other teas,Ice,Roasted Oolong Lemon Tea,Regular,Less,Half,Standard,,,,
,Other teas,Ice,Roasted Oolong Lemon Tea,Regular,Less,Half,Oat Milk,,,,
,Other teas,Ice,Roasted Oolong Lemon Tea,Regular,Less,Slight,Standard,,,,
,Other teas,Ice,Roasted Oolong Lemon Tea,Regular,Less,Slight,Oat Milk,,,,
,Other teas,Ice,Roasted Oolong Lemon Tea,Regular,Less,No,Standard,,,,
,Other teas,Ice,Roasted Oolong Lemon Tea,Regular,Less,No,Oat Milk,,,,
,Other teas,Ice,Roasted Oolong Lemon Tea,Regular,No,Extra,Standard,,,,
,Other teas,Ice,Roasted Oolong Lemon Tea,Regular,No,Extra,Oat Milk,,,,
,Other teas,Ice,Roasted Oolong Lemon Tea,Regular,No,Regular,Standard,,,,
,Other teas,Ice,Roasted Oolong Lemon Tea,Regular,No,Regular,Oat Milk,,,,
,Other teas,Ice,Roasted Oolong Lemon Tea,Regular,No,Less,Standard,,,,
,Other teas,Ice,Roasted Oolong Lemon Tea,Regular,No,Less,Oat Milk,,,,
,Other teas,Ice,Roasted Oolong Lemon Tea,Regular,No,Half,Standard,,,,
,Other teas,Ice,Roasted Oolong Lemon Tea,Regular,No,Half,Oat Milk,,,,
,Other teas,Ice,Roasted Oolong Lemon Tea,Regular,No,Slight,Standard,,,,
,Other teas,Ice,Roasted Oolong Lemon Tea,Regular,No,Slight,Oat Milk,,,,
,Other teas,Ice,Roasted Oolong Lemon Tea,Regular,No,No,Standard,,,,
,Other teas,Ice,Roasted Oolong Lemon Tea,Regular,No,No,Oat Milk,,,,
,Other teas,Hot,Roasted Oolong Lemon Tea,Large,Hot,Extra,Standard,,,,
,Other teas,Hot,Roasted Oolong Lemon Tea,Large,Hot,Extra,Oat Milk,,,,
,Other teas,Hot,Roasted Oolong Lemon Tea,Large,Hot,Regular,Standard,,,,
,Other teas,Hot,Roasted Oolong Lemon Tea,Large,Hot,Regular,Oat Milk,,,,
,Other teas,Hot,Roasted Oolong Lemon Tea,Large,Hot,Less,Standard,,,,
,Other teas,Hot,Roasted Oolong Lemon Tea,Large,Hot,Less,Oat Milk,,,,
,Other teas,Hot,Roasted Oolong Lemon Tea,Large,Hot,Half,Standard,,,,
,Other teas,Hot,Roasted Oolong Lemon Tea,Large,Hot,Half,Oat Milk,,,,
,Other teas,Hot,Roasted Oolong Lemon Tea,Large,Hot,Slight,Standard,,,,
,Other teas,Hot,Roasted Oolong Lemon Tea,Large,Hot,Slight,Oat Milk,,,,
,Other teas,Hot,Roasted Oolong Lemon Tea,Large,Hot,No,Standard,,,,
,Other teas,Hot,Roasted Oolong Lemon Tea,Large,Hot,No,Oat Milk,,,,
22 oz Roasted Oolong Extracted Lemon Tea,Other teas,Ice,Roasted Oolong Lemon Tea,Large,Regular,Extra,Standard,250.0,70.0,0.0,0.0
22 oz Roasted Oolong Extracted Lemon Tea,Other teas,Ice,Roasted Oolong Lemon Tea,Large,Regular,Extra,Oat Milk,250.0,70.0,0.0,0.0
22 oz Roasted Oolong Extracted Lemon Tea,Other teas,Ice,Roasted Oolong Lemon Tea,Large,Regular,Regular,Standard,250.0,70.0,0.0,0.0
22 oz Roasted Oolong Extracted Lemon Tea,Other teas,Ice,Roasted Oolong Lemon Tea,Large,Regular,Regular,Oat Milk,250.0,70.0,0.0,0.0
22 oz Roasted Oolong Extracted Lemon Tea,Other teas,Ice,Roasted Oolong Lemon Tea,Large,Regular,Less,Standard,250.0,70.0,0.0,0.0
22 oz Roasted Oolong Extracted Lemon Tea,Other teas,Ice,Roasted Oolong Lemon Tea,Large,Regular,Less,Oat Milk,250.0,70.0,0.0,0.0
22 oz Roasted Oolong Extracted Lemon Tea,Other teas,Ice,Roasted Oolong Lemon Tea,Large,Regular,Half,Standard,250.0,70.0,0.0,0.0
22 oz Roasted Oolong Extracted Lemon Tea,Other teas,Ice,Roasted Oolong Lemon Tea,Large,Regular,Half,Oat Milk,250.0,70.0,0.0,0.0
22 oz Roasted Oolong Extracted Lemon Tea,Other teas,Ice,Roasted Oolong Lemon Tea,Large,Regular,Slight,Standard,250.0,70.0,0.0,0.0
22 oz Roasted Oolong Extracted Lemon Tea,Other teas,Ice,Roasted Oolong Lemon Tea,Large,Regular,Slight,Oat Milk,250.0,70.0,0.0,0.0
22 oz Roasted Oolong Extracted Lemon Tea,Other teas,Ice,Roasted Oolong Lemon Tea,Large,Regular,No,Standard,250.0,70.0,0.0,0.0
22 oz Roasted Oolong Extracted Lemon Tea,Other teas,Ice,Roasted Oolong Lemon Tea,Large,Regular,No,Oat Milk,250.0,70.0,0.0,0.0
22 oz Roasted Oolong Extracted Lemon Tea,Other teas,Ice,Roasted Oolong Lemon Tea,Large,Less,Extra,Standard,250.0,70.0,0.0,0.0
